Down,ToGo,Yards,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsInterception,IsFumble,IsPenalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PenaltyYards
1,10,0,PASS,0,1,1,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,8,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,8,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,6,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,6,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,6,0,PUNT,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
4,6,0,FIELD GOAL,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,5,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,13,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,7,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,3,0,FUMBLES,0,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,22,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,EXTRA POINT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,5,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,8,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,5,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,10,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,11,42,PASS,0,1,0,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,16,PASS,0,1,0,0,SHORT MIDDLE,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,6,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,4,5,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,7,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,1,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,QB KNEEL,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,5,0,FIELD GOAL,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-7,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,31,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,6,4,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,2,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,2,0,FIELD GOAL,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,11,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,0,PASS,0,1,1,0,DEEP LEFT,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,10,-5,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,15,0,PUNT,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,7,18,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,9,7,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,2,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,2,0,FIELD GOAL,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,4,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,9,11,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,6,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,4,-8,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,12,11,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,0,NO PLAY,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,2,2,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,22,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,7,0,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,16,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-1,SACK,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1,10,3,RUSH,1,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1,3,-5,PASS,0,1,0,1,SHORT LEFT,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,EXTRA POINT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,10,2,SCRAMBLE,1,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,4,-1,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,5,5,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,EXTRA POINT,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,15,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,3,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,7,4,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,3,5,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,6,9,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,12,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,10,0,FIELD GOAL,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,7,0,PASS,0,1,1,0,SHORT MIDDLE,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,7,18,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,54,RUSH,1,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,EXTRA POINT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,4,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,2,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,12,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,13,-8,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,21,7,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,0,PUNT,0,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,8,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,16,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,1,1,RUSH,1,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,7,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,0,PASS,0,1,1,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,18,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,1,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,3,0,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,9,0,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,7,0,FIELD GOAL,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,EXCEPTION,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,22,-4,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,1,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,5,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,7,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,7,-10,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,4,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,EXTRA POINT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,1,2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,6,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,4,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,4,0,NO PLAY,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
3,9,17,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,6,5,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,1,12,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,9,12,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,5,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,1,1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,7,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,0,PASS,0,1,1,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,17,7,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
